iteration,ridge_r2,gp_r2,total_r2,beta_0,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,beta_10,beta_11,beta_12,beta_13,beta_14,beta_15,beta_16,beta_17,beta_18,intercept,matern const,matern_ls,dp const,dot_prod_sigma,noise
34,0.40568228361587566,0.5859436774204316,0.7605331663048394,-0.24062431111275792,-0.05260601254062248,-0.26162980031091304,0.15067987061284116,1.0291368605804903,0.8005147587450715,-0.839292959056576,-0.8382816460524402,-0.7934406721422137,-1.2380574266519835,0.3942992152405686,0.2943929959428189,0.0,-0.8355552156279974,1.1535971013025847,-0.12036937841656624,-0.2817086926770946,-0.042827870193458566,-0.35365375652176023,-0.13036458641733545,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
35,0.38861179950426483,0.5922375039624459,0.7591960865418714,-0.3528804184276194,-0.048517419500240216,-0.20131616171719036,0.2501144637231874,0.9969636741167257,0.5818029642668138,-0.794473040428702,-0.8764949760838533,-0.8352673274183283,-1.2484241013851571,0.47872658224194437,0.31426962215110305,0.0,-0.7702179318558761,1.2423829541312321,-0.10667183389155264,-0.371862217363873,-0.011917122927123564,-0.40801078532973156,-0.0793974358663139,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
36,0.4021449105097463,0.5853510975002514,0.7566712422078137,-0.29040307441748153,0.021234075540213698,-0.2614804883191286,0.2856529065126159,1.0280512220840339,0.49783794620213095,-0.9166183924402387,-0.7343587616065353,-0.8826206618333694,-1.3475029961251674,0.4607968164569947,0.3809660987416826,0.0,-0.8176692137556729,1.2744060396297594,-0.09303336323584997,-0.37602552792226984,-0.052376625378719906,-0.40591911317710544,-0.14162270593979723,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
37,0.4111342311288565,0.5768690353613998,0.7557587711222246,-0.3341863775891662,-0.04386572717687876,-0.24824756661239408,0.16872194397145507,1.057210596192892,0.8105898032549691,-0.8606492958559071,-0.8197042454654915,-0.8239157403051338,-1.2588748873829363,0.4287562387138235,0.3533083596001907,0.0,-0.8355511550093316,1.1651125230191668,-0.1312646588974741,-0.2856639044262458,-0.010384357858896144,-0.4339334832478755,-0.13101764508519353,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
38,0.4072590202964117,0.6030098639662691,0.7671554244186781,-0.3935739153311289,0.008994127564611765,-0.2799942916735017,0.2386951262938439,0.95497630289822,0.7058329097524957,-0.7594340810559863,-0.7463546026937788,-0.8429048707991221,-1.2184833933459631,0.3429690603978158,0.2821239111300141,0.0,-0.786165640313855,1.2845670002925633,-0.09548136684330849,-0.44963448288955304,-0.024163904513809373,-0.4159360102289541,-0.07807809743947759,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
39,0.4094631831990173,0.59746157920725,0.7643375562151009,-0.27738437397401,0.0017513943705442104,-0.3084441385034926,0.18349375673210774,0.9553668617326042,0.7717109340568018,-0.8151071581488878,-0.808128769371585,-0.7531202196139534,-1.2282739588760405,0.5104185965851592,0.3470320545022084,0.0,-0.7702319087662788,1.1735086988812553,-0.14260423777894374,-0.343514162561064,-0.01708992580233217,-0.3716002678991073,-0.12035678685343973,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
40,0.40856968082532785,0.5967203686522731,0.7624676006092763,-0.24842282602499377,-0.01428167591239843,-0.24348041841859305,0.21727802182738618,0.9952478057515904,0.7436872185850992,-0.9676411078724255,-0.8929419834982143,-0.6499300547284403,-1.286841509128025,0.4932005774153452,0.35014082848623823,0.0,-0.769652163570275,1.150097527034678,-0.13689446765147534,-0.30428091149077596,-0.014166644011788404,-0.41822004487261827,-0.17643729244063494,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
41,0.41651073464705357,0.5886658842717258,0.761140671614452,-0.35429128577254176,0.0033392973088076632,-0.2598330492571912,0.1662234893531932,1.0594216327613384,0.802893127161777,-0.9314704820574586,-0.7107281501694046,-0.8219511807369024,-1.3935481333042012,0.4508163559055302,0.3670501103405294,0.0,-0.8121033304246091,1.1811731447992173,-0.12821789125629893,-0.247583768761779,0.04613825726980965,-0.5040489933248264,-0.18112223233678834,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
42,0.40398133440948114,0.5917462971776533,0.7589420751320671,-0.30758137497745447,-0.05656554835639886,-0.24096592390026658,0.264235759337078,1.087875932941006,0.5592106444197609,-0.895444558243498,-0.889684386128167,-0.9253246401353781,-1.2138017310858138,0.5308688143060916,0.30677995407682784,0.0,-0.7551067787587628,1.1551940743582938,-0.13250344740670417,-0.20998405319207736,0.019669852931044902,-0.5580756968871159,-0.18937183846953737,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
43,0.39680712290304354,0.5954434290236277,0.7587323376765241,-0.3137534710207378,-0.02680561883327725,-0.23794938528934986,0.29245436010123727,1.0279032033621225,0.6105841184872897,-1.0309322513080685,-0.7681781103287312,-0.8192779914664308,-1.257216085367671,0.5730231107887888,0.3822820443548788,0.0,-0.7627903439408956,1.292672343533265,-0.11413347752455649,-0.2751192042550308,-0.017123759832339047,-0.48295098265551606,-0.16934537626541932,0.11832159566199232,220.0,3.1622776601683795e-05,0.04,0.1
